point.name,species,abundance,position,presence,point.no,canopy.type,distance.class,season,host.habit,host.abundance,flowering.tree,host.presence,total_flowers
KPL_TEC_10,Smooth-eyed Bushbrown,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,Southern Birdwing,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,Striped Tiger,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,Tailed Jay,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,Tamil Treebrown,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,Tamil Yeoman,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,Tiny Grass Blue,0,NA,0,55,Closed,Edge,Early Season,Herb,20,1,1,3
KPL_TEC_10,Transparent Six-line Blue,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,White-Bar Bushbrown,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,White Fourring,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,Yamfly,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_10,Zebra Blue,0,NA,0,55,Closed,Edge,Early Season,NA,0,1,0,0
KPL_TEC_11,Banded Blue Pierrot,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Black Prince,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Blue Admiral,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Blue Mormon,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Blue Pansy,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Brown King Crow,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Bush Hopper,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Chestnut-streaked Sailer,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Chestnut Bob,0,NA,0,56,Closed,Edge,Early Season,Herb,16,0,1,0
KPL_TEC_11,Chocolate Albatross,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Chocolate Pansy,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Clipper,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Albatross,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Bushbrown,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Castor,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Cerulean,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Crow,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Dart,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Emigrant,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Evening Brown,0,NA,0,56,Closed,Edge,Early Season,Herb,16,0,1,0
KPL_TEC_11,Common Fivering,0,NA,0,56,Closed,Edge,Early Season,Herb,16,0,1,0
KPL_TEC_11,Common Fourring,0,NA,0,56,Closed,Edge,Early Season,Herb,16,0,1,0
KPL_TEC_11,Common Hedge Blue,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Jay,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Jezebel,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Lascar,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Line Blue,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Map,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Mormon,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Rose,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Sailer,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Small Flat,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Common Treebrown,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Contiguous Swift,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Danaid Eggfly,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Dark Cerulean,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Dark Evening Brown,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Dark Palm-Dart,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Dusky Partwing,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Evening Brown Sp,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Gladeye Bushbrown,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Glassy Tiger,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Great Eggfly,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Great Orange Tip,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Grey Count,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Karwar Swift,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Lemon Pansy,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Lesser Gull,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Malabar banded Peacock,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Malabar Raven,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Malabar Tree Nymph,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Metallic Cerulean,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Nilgiri Tiger,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Opaque Six-lineblue,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Palni Dart,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Paris Peacock,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Plum Judy,0,NA,0,56,Closed,Edge,Early Season,Shrub,2,0,1,0
KPL_TEC_11,Psyche,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Pygmy Scrub Hopper,0,NA,0,56,Closed,Edge,Early Season,Herb,16,0,1,0
KPL_TEC_11,Quaker,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Red-disc Bushbrown,0,NA,0,56,Closed,Edge,Early Season,Herb,16,0,1,0
KPL_TEC_11,Red Helen,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Rustic ,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Sahyadri Cabbage White,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Sahyadri Plain Puffin,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Smaller Dartlet,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Smooth-eyed Bushbrown,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Southern Birdwing,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Striped Tiger,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Tailed Jay,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Tamil Treebrown,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Tamil Yeoman,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Tiny Grass Blue,0,NA,0,56,Closed,Edge,Early Season,Herb,16,0,1,0
KPL_TEC_11,Transparent Six-line Blue,0,NA,0,56,Closed,Edge,Early Season,Shrub,2,0,1,0
KPL_TEC_11,White-Bar Bushbrown,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,White Fourring,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Yamfly,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_11,Zebra Blue,0,NA,0,56,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Banded Blue Pierrot,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Black Prince,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Blue Admiral,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Blue Mormon,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Blue Pansy,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Brown King Crow,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Bush Hopper,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Chestnut-streaked Sailer,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Chestnut Bob,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Chocolate Albatross,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Chocolate Pansy,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Clipper,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Albatross,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Bushbrown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Castor,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Cerulean,1,Ground,1,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Crow,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Dart,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Emigrant,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Evening Brown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Fivering,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Fourring,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Hedge Blue,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Jay,0,NA,0,53,Closed,Edge,Early Season,Tree,1,0,1,0
KPL_TEC_8,Common Jezebel,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Lascar,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Line Blue,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Map,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Mormon,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Rose,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Sailer,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Small Flat,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Common Treebrown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Contiguous Swift,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Danaid Eggfly,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Dark Cerulean,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Dark Evening Brown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Dark Palm-Dart,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Dusky Partwing,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Evening Brown Sp,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Gladeye Bushbrown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Glassy Tiger,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Great Eggfly,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Great Orange Tip,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Grey Count,1,Mid canopy,1,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Karwar Swift,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Lemon Pansy,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Lesser Gull,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Malabar banded Peacock,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Malabar Raven,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Malabar Tree Nymph,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Metallic Cerulean,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Nilgiri Tiger,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Opaque Six-lineblue,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Palni Dart,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Paris Peacock,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Plum Judy,0,NA,0,53,Closed,Edge,Early Season,Shrub,1,0,1,0
KPL_TEC_8,Psyche,1,Ground,1,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Pygmy Scrub Hopper,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Quaker,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Red-disc Bushbrown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Red Helen,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Rustic ,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Sahyadri Cabbage White,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Sahyadri Plain Puffin,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Smaller Dartlet,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Smooth-eyed Bushbrown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Southern Birdwing,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Striped Tiger,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Tailed Jay,0,NA,0,53,Closed,Edge,Early Season,Tree,1,0,1,0
KPL_TEC_8,Tamil Treebrown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Tamil Yeoman,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Tiny Grass Blue,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Transparent Six-line Blue,0,NA,0,53,Closed,Edge,Early Season,Shrub,1,0,1,0
KPL_TEC_8,White-Bar Bushbrown,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,White Fourring,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Yamfly,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_8,Zebra Blue,0,NA,0,53,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Banded Blue Pierrot,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Black Prince,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Blue Admiral,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Blue Mormon,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Blue Pansy,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Brown King Crow,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Bush Hopper,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Chestnut-streaked Sailer,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Chestnut Bob,0,NA,0,54,Closed,Edge,Early Season,Herb,60,0,1,0
KPL_TEC_9,Chocolate Albatross,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Chocolate Pansy,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Clipper,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Albatross,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Bushbrown,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Castor,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Cerulean,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Crow,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Dart,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Emigrant,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Evening Brown,0,NA,0,54,Closed,Edge,Early Season,Herb,60,0,1,0
KPL_TEC_9,Common Fivering,0,NA,0,54,Closed,Edge,Early Season,Herb,60,0,1,0
KPL_TEC_9,Common Fourring,0,NA,0,54,Closed,Edge,Early Season,Herb,60,0,1,0
KPL_TEC_9,Common Hedge Blue,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Jay,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Jezebel,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Lascar,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Line Blue,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Map,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Mormon,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Rose,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Sailer,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Small Flat,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Common Treebrown,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Contiguous Swift,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Danaid Eggfly,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Dark Cerulean,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Dark Evening Brown,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Dark Palm-Dart,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Dusky Partwing,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Evening Brown Sp,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Gladeye Bushbrown,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Glassy Tiger,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Great Eggfly,0,NA,0,54,Closed,Edge,Early Season,Shrub,1,0,1,0
KPL_TEC_9,Great Orange Tip,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Grey Count,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Karwar Swift,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Lemon Pansy,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Lesser Gull,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Malabar banded Peacock,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Malabar Raven,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Malabar Tree Nymph,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Metallic Cerulean,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Nilgiri Tiger,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Opaque Six-lineblue,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Palni Dart,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Paris Peacock,1,Mid canopy,1,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Plum Judy,0,NA,0,54,Closed,Edge,Early Season,Shrub,1,0,1,0
KPL_TEC_9,Psyche,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Pygmy Scrub Hopper,0,NA,0,54,Closed,Edge,Early Season,Herb,60,0,1,0
KPL_TEC_9,Quaker,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Red-disc Bushbrown,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Red Helen,1,Mid canopy,1,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Rustic ,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Sahyadri Cabbage White,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Sahyadri Plain Puffin,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Smaller Dartlet,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Smooth-eyed Bushbrown,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Southern Birdwing,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Striped Tiger,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Tailed Jay,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Tamil Treebrown,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Tamil Yeoman,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Tiny Grass Blue,0,NA,0,54,Closed,Edge,Early Season,Herb,60,0,1,0
KPL_TEC_9,Transparent Six-line Blue,0,NA,0,54,Closed,Edge,Early Season,Shrub,1,0,1,0
KPL_TEC_9,White-Bar Bushbrown,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,White Fourring,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Yamfly,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEC_9,Zebra Blue,0,NA,0,54,Closed,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Banded Blue Pierrot,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,440
KPL_TEO_10,Black Prince,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Blue Admiral,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Blue Mormon,1,Shrub,1,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Blue Pansy,0,NA,0,55,Open,Edge,Early Season,Herb,1,0,1,440
KPL_TEO_10,Brown King Crow,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,440
KPL_TEO_10,Bush Hopper,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Chestnut-streaked Sailer,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Chestnut Bob,0,NA,0,55,Open,Edge,Early Season,Herb,32,0,1,0
KPL_TEO_10,Chocolate Albatross,2,Shrub,1,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Chocolate Pansy,1,Ground,1,55,Open,Edge,Early Season,NA,0,0,0,440
KPL_TEO_10,Clipper,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Common Albatross,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Common Bushbrown,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Common Castor,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,440
KPL_TEO_10,Common Cerulean,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Common Crow,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,4
KPL_TEO_10,Common Dart,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,0
KPL_TEO_10,Common Emigrant,0,NA,0,55,Open,Edge,Early Season,NA,0,0,0,440
KPL_TEO_10,Common Evening Brown,0,NA,0,55,Open,Edge,Early Season,Herb,32,0,1,0
KPL_TEO_10,Common Fivering,0,NA,0,55,Open,Edge,Early Season,Herb,32,0,1,0
KPL_TEO_10,Common Fourring,1,Ground,1,55,Open,Edge,Early Season,Herb,32,0,1,0
